41,5190208838,5021,1,DP2,807D,5,53,2019081401,,,288990Y01000,SRF1 -  B1,1,00:00.0,P037,20,0,0,,,,DASA WINDU AGUNG,INSULATOR  BATTERY,D,35:00.0,25:00.0,ME53,1,00:00.0,RE01,3,00:00.0,807D,5,53,50:00.0,25:00.0,ME53,1,814,,,,,,,,,,,,,,,,50211,35:00.0,35:00.0,50211,35:00.0,35:00.0,G,00:00.0,00:00.0,0,,0,,0,,0,,0,,0,0,,,0,,0,1,KARAWANG 5,TP343             ,,,D3
42,5190208838,5021,1,DP2,807D,5,53,2019081401,,,538250D05000,DSF2 -C104,1,00:00.0,G606,30,30,1,,,,DASA WINDU AGUNG,PROTECTOR  FR FENDER  UPR RH  NEW,D,35:00.0,25:00.0,ME53,1,00:00.0,RE01,3,00:00.0,807D,5,53,50:00.0,25:00.0,ME53,1,814,,,,,,,,,,,,,,,,50211,35:00.0,35:00.0,50211,35:00.0,35:00.0,G,00:00.0,00:00.0,0,,0,,0,,0,,0,,0,0,,,0,,0,1,KARAWANG 5,TP362             ,,,D3
43,5190208838,5021,1,DP2,807D,5,53,2019081401,,,538260D05000,DSF2 -C104,1,00:00.0,G607,30,30,1,,,,DASA WINDU AGUNG,PROTECTOR  FR FENDER  UPR LH  NEW,D,35:00.0,25:00.0,ME53,1,00:00.0,RE01,3,00:00.0,807D,5,53,50:00.0,25:00.0,ME53,1,814,,,,,,,,,,,,,,,,50211,35:00.0,35:00.0,50211,35:00.0,35:00.0,G,00:00.0,00:00.0,0,,0,,0,,0,,0,,0,0,,,0,,0,1,KARAWANG 5,TP362             ,,,D3
44,5190208838,5021,1,DP2,807D,5,53,2019081401,,,633430D24000,SRTR - E24,1,00:00.0,G802,16,16,1,,,,DASA WINDU AGUNG,PAD  ROOF SILENCER  RR  NEW,D,35:00.0,25:00.0,ME53,1,00:00.0,RE01,3,00:00.0,807D,5,53,50:00.0,25:00.0,ME53,1,814,,,,,,,,,,,,,,,,50211,35:00.0,35:00.0,50211,35:00.0,35:00.0,G,00:00.0,00:00.0,0,,0,,0,,0,,0,,0,0,,,0,,0,1,KARAWANG 5,TP392             ,,,D3
45,5190208838,5021,1,DP2,807D,5,53,2019081401,,,633430D47000,SRTR - E24,1,00:00.0,G803,15,90,6,,,,DASA WINDU AGUNG,PAD  ROOF SILENCER  RR  NEW,D,35:00.0,25:00.0,ME53,1,00:00.0,RE01,3,00:00.0,807D,5,53,50:00.0,25:00.0,ME53,1,814,,,,,,,,,,,,,,,,50211,35:00.0,35:00.0,50211,35:00.0,35:00.0,G,00:00.0,00:00.0,0,,0,,0,,0,,0,,0,0,,,0,,0,1,KARAWANG 5,TP392             ,,,D3
46,5190208917,5021,1,BP2,807D,5,53,2019081402,,,538270D22000,SLCH - I23,1,00:00.0,G608,12,24,2,,,,DASA WINDU AGUNG,PROTECTOR  FR FENDER SIDE PNL  RH  NEW,D,35:00.0,27:00.0,ME53,3,00:00.0,RE01,3,00:00.0,807D,5,53,50:00.0,27:00.0,ME53,3,814,,,,,,,,,,,,,,,,50211,35:00.0,35:00.0,50211,35:00.0,35:00.0,I,00:00.0,00:00.0,0,,0,,0,,0,,0,,0,0,,,0,,0,1,KARAWANG 5,TP594             ,,,B2
47,5190208917,5021,1,BP2,807D,5,53,2019081402,,,538280D22000,SLCH - I23,1,00:00.0,G609,12,24,2,,,,DASA WINDU AGUNG,PROTECTOR  FR FENDER SIDE PNL  LH  NEW,D,35:00.0,27:00.0,ME53,3,00:00.0,RE01,3,00:00.0,807D,5,53,50:00.0,27:00.0,ME53,3,814,,,,,,,,,,,,,,,,50211,35:00.0,35:00.0,50211,35:00.0,35:00.0,I,00:00.0,00:00.0,0,,0,,0,,0,,0,,0,0,,,0,,0,1,KARAWANG 5,TP594             ,,,B2
48,5190208839,5021,1,,807D,5,55,2019081401,,,538750D41000,SRCH - I50,1,00:00.0,P155,30,30,1,,,,DASA WINDU AGUNG,LINER  FR FENDER  RH,D,35:00.0,35:00.0,ME55,4,00:00.0,RE01,3,00:00.0,807D,5,55,15:00.0,35:00.0,ME55,4,814,,,,,,,,,,,,,,,,50211,35:00.0,35:00.0,50211,35:00.0,35:00.0,V,00:00.0,00:00.0,0,,0,,0,,0,,0,,0,0,,,0,,0,1,KARAWANG 5,SS140010001170    ,,,
49,5190208839,5021,1,,807D,5,55,2019081401,,,538760D41000,SRCH - I50,1,00:00.0,P156,30,30,1,,,,DASA WINDU AGUNG,LINER  FR FENDER  LH,D,35:00.0,35:00.0,ME55,4,00:00.0,RE01,3,00:00.0,807D,5,55,15:00.0,35:00.0,ME55,4,814,,,,,,,,,,,,,,,,50211,35:00.0,35:00.0,50211,35:00.0,35:00.0,V,00:00.0,00:00.0,0,,0,,0,,0,,0,,0,0,,,0,,0,1,KARAWANG 5,SS140010001170    ,,,
50,5190208918,5021,1,DP2,807D,5,53,2019081402,,,288990Y01000,SRF1 -  B1,1,00:00.0,P037,20,20,1,,,,DASA WINDU AGUNG,INSULATOR  BATTERY,D,35:00.0,58:00.0,ME53,4,00:00.0,RE01,3,00:00.0,807D,5,53,50:00.0,58:00.0,ME53,4,814,,,,,,,,,,,,,,,,50211,35:00.0,35:00.0,50211,35:00.0,35:00.0,G,00:00.0,00:00.0,0,,0,,0,,0,,0,,0,0,,,0,,0,1,KARAWANG 5,TP343             ,,,D3
